,Time_tweeted,User,Tweet
4526,2022-05-25 20:27:41+00:00,DEPtones,"'In Texas, people who are 18 or older are legally allowed to buy long guns, such as rifles or shotguns. With few exceptions, they must be 21 to purchase a handgun from a federal firearm licensee (a gun store).'"
4527,2022-05-25 20:27:40+00:00,LaurieRoberts,Wait. No guns allowed when Trump speaks at the NRA conference? But aren't his supporters the ones who assure us we need more good guys with guns to stop the bad guys with guns?    https://t.co/Dz6WfYLnlH
4528,2022-05-25 20:27:40+00:00,McLovinelevator,There are 2 positions that you make take regarding MY guns. Position 1 is on front Position 2 is behind. Either way I will have one. Choose wisely
4529,2022-05-25 20:27:39+00:00,TheStevenWillis,"When I was in high school we had bullies, goths, guns and really all the ingredients as now but we didn’t have school shootings."
4530,2022-05-25 20:27:39+00:00,EricG1247,"If there was a waiting period to purchase guns in Texas the school would have been out for year when the shooter went on his rampage. So for this particular mass murder it wouldn't have involved children in school.

Go figure a gun law that would have saved lives."
4531,2022-05-25 20:27:39+00:00,amymiaa,"“It’s not guns, its a people problem”-GOP
Okay, so lets fund mental health resources.
“LMAO NO. We can do thoughts and prayers tho” - GOP"
4532,2022-05-25 20:27:38+00:00,bkogod,"Any statements of condolences and prayer for those lives lost that do not mention GUNS, are worthless and COWARDLY."
4533,2022-05-25 20:27:38+00:00,JFlopTop,I can’t understand how that shooter got onto school grounds with his guns. It’s a gun-free zone! There’re laws forbidding him!
4534,2022-05-25 20:27:37+00:00,ivebeenredacted,"Literally anywhere else: almost no mass shootings

“we made getting guns almost impossible”

USA: averaging about 1 mass shooting a. fucking. day. 

“the answer is more guns”"
4535,2022-05-25 20:27:37+00:00,BrianaCRomero,The irony of the NRA banning guns at their pro-gun event https://t.co/RtoLJcvV6f
4536,2022-05-25 20:27:37+00:00,richstanislaw,FFS @GovKathyHochul why not ban them entirely?! No one needs these stupid guns. https://t.co/XEUqMpmvJ1
4537,2022-05-25 20:27:37+00:00,Citizens4equ,"Commitment to making your schools secure? Really? You guys? The ones who encourage people to buy guns? Who buy politicians? You??? 

I believe you want to make the schools secure just like I believe Elon musk is actually from Neptune https://t.co/TM1rqRN14q"
4538,2022-05-25 20:27:36+00:00,BetweenTwoGays,"Reminder for those who get annoyed at politicians saying to vote Dem so we can get guns off the streets:

If you already vote, the message isn't for you.  It's for the 33.2% of the adult population in the US who didn't vote and the 29% of the population who voted for more guns."
4539,2022-05-25 20:27:35+00:00,mancinelli_ji,"Opinion | This ""Jesus Guns Babies"" election slogan sums up the most alarming aspects of Christianity https://t.co/TMOeRJY4Cn via @NBCNewsTHINK"
4540,2022-05-25 20:27:35+00:00,benns77,Surely this has to stop - can’t blame everything on mental health. Stop guns stop this - then tackle mental health issues that can be resolved without loss of life of anyone - never mind loss of kids that haven’t even lived 😡😡 https://t.co/saOLMpLyHJ
4541,2022-05-25 20:27:34+00:00,ZacharyHunchar,"Dems in congress keep telling us we have to vote because they can't get things through the Senate. And that Abortion, Climate, Guns, Healthcare, etc. are in danger. What have you been doing all this time?"
4542,2022-05-25 20:27:34+00:00,no1raddad,"Beto skateboards up to the stage, does an ollie, and rips of his sunglasses. 

""Guns are shitting bad and I'm announcing my run for [political office].""

Liberals across the country swoon and donate millions of dollars to his campaign before breaking into thunderous applause."
4543,2022-05-25 20:27:34+00:00,ZonvoltPR,This makes me rage. Where were the “good guys with guns” republicans seem to mention ad nauseum whenever an argument is made in favor of stricter gun control? https://t.co/4bZD2ESVVL
4544,2022-05-25 20:27:33+00:00,Msdesignerlady,"The NRA is banning guns at their upcoming event, because they don't want anyone getting killed.

THEY ARE WILLING TO PROTECT THEIR OWN LIVES, BUT NOT OURS."
4545,2022-05-25 20:27:33+00:00,seldo,We can argue about whether it's white supremacy or mental health or American culture ORRRRR we can ban guns so it doesn't matter which one of those it is.
4546,2022-05-25 20:27:33+00:00,Cakeybakes,"Guns save millions more lives than they take. 94% of all gun violence happens in gun-free zones. More people are killed by fists, knives, rocks, sticks, hands, than guns.
People decide to kill, the object doesn't. This is what happens when ppl depart from God. Evil happens."
4547,2022-05-25 20:27:32+00:00,DeenaKeys,What guns are going to be deemed good guns? The ones who protect the President? The ones who protect the people? The ones who protect the country?
4548,2022-05-25 20:27:32+00:00,justpene50,I just published Is An 18-Year-Old Responsible Enough to Legally Buy Guns? https://t.co/w7tDlsSkhe
4549,2022-05-25 20:27:32+00:00,_gghuff,Taking away guns just makes it so none of the good guys who follow the law have guns these crazy mf’s and these criminals always gonna have guns. Think about it
4550,2022-05-25 20:27:32+00:00,cgtnamerica,"Guns will be banned during former President Donald Trump’s address at the National Rifle Association (NRA)’s Annual Leadership Forum taking place on Friday in Houston, Texas."
4551,2022-05-25 20:27:31+00:00,FunPajamas,If you think changing guns laws are hard…think about how hard it is to change GUN CULTURE in America - where many people get a good-size portion of their identity from firearms.
4552,2022-05-25 20:27:31+00:00,lohalza,was he educated in tx? is he lacking in critical thinking? no causal correlation to way more guns in our country than any other &amp; our epidemic of mass shootings? his answer is more &amp; more guns???? why does tx wait until 21 for handguns? only 18 for long guns? nra owns these guys. https://t.co/AnpPANkEOC
4553,2022-05-25 20:27:30+00:00,Rollin717,"I don't think there should be a ban on all guns. But we should first and foremost agree on an intensive background check. 

After we all agree and pass that, then a discussion of getting rid or not getting rid of certain guns can be had."
4554,2022-05-25 20:27:29+00:00,3xboston,"it's funny how gun people don't want politicians making up  more rules about their guns, the same way women don't want politicians making up rules about their bodies. #GunControl #abortionrights #gunright #abortioncontrol it's always about control and murder"
4555,2022-05-25 20:27:29+00:00,ianmcook,"Ask yourself: which is more dangerous, guns or wokeness?

Then ask your politicians this.

Then vote for the ones whose answers match yours."
4556,2022-05-25 20:27:29+00:00,aw_journal2021,"In the U.S., Backlash to Civil Rights Era Made Guns a Political Third Rail https://t.co/HMveceEtsU"
4557,2022-05-25 20:27:28+00:00,MoralityPLS,be specific. ban ar15. dont let eighteen yr olds have guns. https://t.co/tHJCUNno9Z
4558,2022-05-25 20:27:27+00:00,PalaciosIsadora,"Those Jesus, Guns, and Babies slogans are looking especially outrageous right about now."
4559,2022-05-25 20:27:27+00:00,brotherjones_,This is the energy we need in Tennessee. Not silence. Not toning it down. Not “kumbaya” with the same politicians pushing these militarized guns across our state. THIS IS THE ONLY HUMAN RESPONSE. https://t.co/6Em0NbyHcU
4560,2022-05-25 20:27:27+00:00,laurenayybee,Guns are not the problem. Mental health is the problem.
4561,2022-05-25 20:27:25+00:00,channelkindness,"Every day, more than 110 Americans are killed by guns. Here's what you can do to advocate for a safer community. #ChannelKindness https://t.co/C2EHMfSb4j"
4562,2022-05-25 20:27:25+00:00,Geopolog,ISWAP/ISIS said they fired 3 mortar shells and machine guns at a Nigerian Army checkpoint in Borno State Nigeria.
4563,2022-05-25 20:27:24+00:00,Lyaneii,"Sooner or later they will suggest cashiers to carry guns to protect a grocery store, priests to carry guns to protect a church, like what’s next Children carrying guns?? Their solution to mass shootings is even more guns, it’s the most stupid and backwards f*cking country ever https://t.co/hhWjPInYZk"
4564,2022-05-25 20:27:24+00:00,john_haley88,"I wish change was possible, but I don’t know if it is on the issue of #guns , not anymore. With the deaths of small children and actions remaining at net zero… I just don’t know.

@potus @vp @senduckworth @durbincampaign #nomore #nomoredeadchildren #endgunviolence #guncontrol https://t.co/NwQ4CBzypV"
4565,2022-05-25 20:27:24+00:00,tr_resident,You can’t carry your precious guns because trump is afraid someone will shoot him.  But he stands for your 2nd amendment rights.  When will trumplicans wake up? https://t.co/0VzJvGXn60
4566,2022-05-25 20:27:23+00:00,guereca832,Should have sold the guns and bought some drip instead https://t.co/uagDuQ73i6
4567,2022-05-25 20:27:23+00:00,MMabery10,"When the @NRA bans guns at their conventions but stays silent when children are murdered, the definition of PATHETIC. As are you @GOP you money hungry psychopaths #GOPGunsOverPeople #GOPBloodOnTheirHands https://t.co/qe4Cx50J4a"
4568,2022-05-25 20:27:22+00:00,miss_luna_belle,"I hate the fact that I have to consider this a possibility as a teacher. I hate how my fears over this are ignored because they would rather argue over CRT or SEL than consider fixing the real issues hurting teachers, paras, subs, sped, and others in the field. This includes guns https://t.co/INYyskwJst"
4569,2022-05-25 20:27:22+00:00,KC_Hankins,"If the Federal Government won’t do anything, NY can do more to end gun violence right now. 

We have a Dem Majority — Can’t blame Republicans. 

🔹 Fully ban Assault Rifles
🔹Strengthen Red Flag Laws
🔹 Work with neighboring states to track out of state guns
🔹 Ban Ghost Guns"
4570,2022-05-25 20:27:22+00:00,EGreen30655694,Wow 😲... I guess the value of life at  the #NRA Convention is more valuable than that of children at school or grandparents at a grocery store... so those who are responsible for all those guns on the street 🤔 want protection at a convention to put more guns in the streets... https://t.co/r8lM3paSLA https://t.co/sDHzSksZMA
4571,2022-05-25 20:27:21+00:00,dukekwondc,"The idol is guns—yes. But the idol underneath the idol is ""freedom,"" upon the altar of which Americans of every persuasion pitilessly sacrifice children."
4572,2022-05-25 20:27:20+00:00,sArAhAaAa313,"guns aren’t the problem at this point, it’s the people behind the guns needing a psych eval &amp; that’s on mental health idgaf"
4573,2022-05-25 20:27:20+00:00,petergunn6999,100 million guns killed no one today https://t.co/aymLyjqVlQ
4574,2022-05-25 20:27:20+00:00,Blissful49,That is because you value human life more than your guns. 💔 https://t.co/XuTwkskGaq
4575,2022-05-25 20:27:20+00:00,ScottPrescott10,"You need to crack down on illegal guns. Criminals don’t use legal guns. No one should infringe upon the general law abiding responsible gun owners 2A rights! 

Especially now that our Socialist Government is dictating our medical decisions, controlling the state run media, https://t.co/gRk3o2Bdm3"
4576,2022-05-25 20:27:19+00:00,marlynned,"Hey, conspiracy dumdums, how many mass shootings have we had?  How many did you peg as red flag ops?  How many times have your guns been taken away?"
4577,2022-05-25 20:27:19+00:00,Smahtguy00,"The GOP solution to the gun violence problem in this country is.....
(checks notes)

More guns, thoughts, and prayers."
4578,2022-05-25 20:27:19+00:00,JackpotNick,#Uvalde needs to be the last straw.   It just can not keep going on!  Put away your guns crazy people and shut down the #NRA!
4579,2022-05-25 20:27:19+00:00,TWilkster,"2) don’t blame guns , blame the system (liberals) who feel sympathy for people with mental issues . Those ( liberal judges ) are the ones letting thugs out of jail to kill on subways . The Buffalo shooter was put in a Psych ward in a hospital to only be released 18 hours later"
4580,2022-05-25 20:27:18+00:00,a_dub34,Cause no one in the US is really built like that. Some people can. But most people get the fuckin guns for “protection” when it’s really just for the hoes. https://t.co/0nOollg8Dc
4581,2022-05-25 20:27:17+00:00,GolferGirl305,"Criminals don't give up their guns. Criminals will always find more guns. If removing guns makes you feel safe, you're naive, you're gullible and you haven't travelled."
4582,2022-05-25 20:27:17+00:00,AC_Slater24,Yall saying teachers should carry guns sound stupid as fuck. Stfu
4583,2022-05-25 20:27:16+00:00,GoodvMiles,They are not interested in protecting our children in the womb or out! That thing that got into the school should not have happened full stop! This goes with their narrative guns are bad! I just wish we take as much concern for our childrens security like we do concerts etc!🙏🏿😭
4584,2022-05-25 20:27:16+00:00,Proximity1_,"Biden... you know guns like the AK-47 are already banned, right?? https://t.co/JlpfxyvhXM"
4585,2022-05-25 20:27:16+00:00,igorsteps_,"you're the president

ban the guns https://t.co/5MOQbMMAgw"
4586,2022-05-25 20:27:15+00:00,conservativehic,"Congress just sent $40 Billion to Ukraine... Those funds sure could be useful for school safety. 

But keep telling me that my legally owned guns are the problem and you need to take them away."
4587,2022-05-25 20:27:15+00:00,ChCharlesbrazjr,Pope Francis and a cardinal say it's time for the U.S. to act on guns https://t.co/4weuJnhRwj
4588,2022-05-25 20:27:15+00:00,omaromalleykhan,"I may have grown up in a rural American town that voted 70%+ for Reagan where as a child I personally knew ppl who died of guns but Im metropolitan elite (PhD political science that is true) therefore journalists who live in mansions in SurreyHertfordshireetc get America, not me"
4589,2022-05-25 20:27:14+00:00,pau1kim,So banning guns reduces the risk of getting shot? https://t.co/FUKYXXxUPQ
4590,2022-05-25 20:27:13+00:00,MissMamaas,They need to just ban guns period! Y’all mfs need to learn to fist fight again shit. I’m tired of seeing ppl dying from guns. Shit really pisses me off.
4591,2022-05-25 20:27:13+00:00,Heidw4171,"It is very naive, perhaps foolish. to believe that conservatives will ever support reasonable legislation to address the problems with guns in this country. The NRA supports the GQP and the GQP supports the NRA. The amount of money involved is huge."
4592,2022-05-25 20:27:12+00:00,oleman2200_josh,"They are cowards that think everyone is a potential mass murderer!
Except for LaPierre. His wardrobe can't hide his slaughtering machinery. Plus he 💩s his pants when he hears guns go off. https://t.co/bOGDQZn8dL"
4593,2022-05-25 20:27:11+00:00,stuartathompson,"i've also noted a thread of guns running through some of these. many of them in fact. by my counts, all of them. but also fatherlessness could be a huge factor, worth investigating both, at minimum. https://t.co/Dd01vla6uL"
4594,2022-05-25 20:27:11+00:00,3ternalsunshin3,gUnS dOnT KiLl pEoPle https://t.co/j5E8URxigd
4595,2022-05-25 20:27:11+00:00,hannah_deaton15,"Security guards with guns didn't stop the shooter before he took 21 lives. Neither did social media threat monitoring, buzz-in security, perimeter fencing, lockdown, staff and student training, or a threat reporting system. It wasn't an ""easy target."" It was an easy weapon."
4596,2022-05-25 20:27:11+00:00,willi_lfc,"I don't understand Americans protecting guns saying BuT wHaT iF sOmEoNe Is TrYiNg To ShOoT yOu 

IF THEY DIDN'T HAVE A GUN THAT WOULDN'T BE A PROBLEM"
4597,2022-05-25 20:27:10+00:00,PrincessStarli,My suggestion to rnc and GOP is they need to start doing something to stop these mass shootings because every time another happens more folks are gonna want to take guns from citizens. Do something to stop them from occurring in the first place.
4598,2022-05-25 20:27:09+00:00,lmaolynne,"as someone planning to work in schools, the idea of teachers having guns is horrifying to me"
4599,2022-05-25 20:27:09+00:00,jzazove,So ban guns. Don’t go for a second term. You will be a legend forever. https://t.co/Q8DK83OfV2
4600,2022-05-25 20:27:08+00:00,Mr_Holtzworth,"Mentally ill Gov Christie suggests mental health, not guns, to blame for latest massacre https://t.co/Rh5faWPP06 @nj1015"
4601,2022-05-25 20:27:08+00:00,antiscienceRN,"4 billion dollars to protect our children is too much, but 40 billion to protect the elites' interests in Ukraine - under the guise of democratic integrity is not a problem. Even after already sending nearly 10 billion. Remember this.

https://t.co/y1FUtQ0IZh"
4602,2022-05-25 20:27:07+00:00,offcodev2,"If you try to take guns away in America,there will definitely be a civil war an collapse . guaranteed"
4603,2022-05-25 20:27:06+00:00,RuhDorothy,It's EVERYTHING but the guns.  SOP. https://t.co/XzoQKeDARH
4604,2022-05-25 20:27:06+00:00,Jams58FL,"Guns don't kill people. People with mental disorders do.
#liberalismisamentaldisorder  https://t.co/4BdXwwCHTA"
4605,2022-05-25 20:27:06+00:00,emoidiot2020,"(202)224-5922
The number for @tedcruz's office in Washington. Be sure to call the spineless rat and ask why he cares more about money and guns than the citizens of Texas and America."
4606,2022-05-25 20:27:05+00:00,pinkrrydarling,i just dont understand how people can apparently be so “sad” and “heartbroken” about the school shootings but still refuse to believe that guns are the problem
4607,2022-05-25 20:27:05+00:00,WhoamI95693480,"It's sad what happened to those kids in Texas we all know that, But there's not one gun that ever killed anyone, It's the animals that have the guns they kill humans. You need political control put criminals behind bars and stop letting them out with no Bail!!!!!!"
4608,2022-05-25 20:27:05+00:00,larsallen3,….he just lost his daughter?????? this is extremely weird behavior i couldn’t care less if he was pro guns or not https://t.co/pJVcMf40vy
4609,2022-05-25 20:27:04+00:00,RHSanDiego,California:  Moving forward to hold people accountable for gun violence.   https://t.co/QTrGp6YH0B
4610,2022-05-25 20:27:03+00:00,Sea_Finest,"You can say all you want about how to deal with guns but there is only one way to do it, #Repealthe2ndAmendment"
4611,2022-05-25 20:27:03+00:00,ogmaig,Who said ban all guns?? This is the problem now people run to twitter without reading or understanding what gun reform measures the people actually want. https://t.co/QXKj1NdHyK
4612,2022-05-25 20:27:03+00:00,TheAdedvyo,"The last two shooters (18yo) BOUGHT their own guns ""legally"". They didn't take their parents' guns Are you slow or just deliberately obtuse? https://t.co/duKVPkDb6m"
4613,2022-05-25 20:27:01+00:00,Bayer4MISenate,Every day we don't take action we are choosing guns over children. https://t.co/GX4Ez7iUBJ
4614,2022-05-25 20:27:01+00:00,JoeyConsigliere,"While I agree that America is raiding weak kids, this can 100% happen in Africa. It’s access to guns we’re arguing about. https://t.co/aw2BPQggyT"
4615,2022-05-25 20:27:01+00:00,wcbuecker,"Ronny Jackson said guns aren’t the reason for school shootings 
It’s rap music and video games 
Because we all know America is the only country in the world with rap music and video games 
The little added subtle racism was also a nice touch"
4616,2022-05-25 20:27:00+00:00,nomadprof,American identity is too tied to guns and gun ownership. This won't stop until that changes. I am not hopeful.
4617,2022-05-25 20:26:59+00:00,ohwtvnevermind,literally so sick and tired of “this is why we need guns” stfu nobody would have shit to defend themselves from if u just got rid of the initial problem
4618,2022-05-25 20:26:59+00:00,dweise,"The ""stricter gun laws armed going to stop bad guys from..."" argument is the most ridiculous and low IQ opinion ever. You can literally say that about every single law or proposed law. Just say you value your guns more than other people's kids. It's more honest."
4619,2022-05-25 20:26:59+00:00,Shepptar,I've had to take my shoes off for flights for 20 fucking years cause of ONE shoe bomb. But we not doing nothing bout these guns...
4620,2022-05-25 20:26:59+00:00,rearDonnaRump,"It's amazing how, somehow, the only people crying out against guns are people who can't even follow simple logic. All they can seem to do is scream incoherently. 

Let me make this clear:
Yes, tragedy. 
No, I don't care. 
No, I did not shoot anyone
1/4"
4621,2022-05-25 20:26:58+00:00,bejack12,"“What I do know is, we as a state and society, need to do a better job with mental health.”

No we need to make it harder to buy guns @GregAbbott_TX."
4622,2022-05-25 20:26:58+00:00,TwystiWysti,"I love watching people go from ""don't kill unborn babies!"" To ""my guns are more important than dead kids!"" 

#EndGunViolence #TexasShooting #GunControlNow #GunReformNow #Uvalde"
4623,2022-05-25 20:26:58+00:00,danielone,Guns Over People @GOP
4624,2022-05-25 20:26:57+00:00,CJTitan3,"The two issues that divide America the most
abortion and guns.
What a month."
4625,2022-05-25 20:26:57+00:00,ThePackageJG,‘It’s already easy to illegal obtain guns so we might as well just keep it easy to legally obtain them as well’ is the hill many ppl are willing to die on like it actually makes sense lmao
4626,2022-05-25 20:26:57+00:00,ConspiracyTrut7,I never liked guns until I saw the Tyranny in Our Government of the O'Biden Regime and others. Now I thank Our Founding Fathers every day. They chose to sell out We The People to a bunch of Psycho Globalists who think they're better then us.
4627,2022-05-25 20:26:56+00:00,pdcaton,"Guns, by @hollymathnerd https://t.co/RnifTHzSvU"
4628,2022-05-25 20:26:56+00:00,all_gov_is_evil,"Beautifully stated, seasoned with some salty, but necessary fuck bombs... 

Keep your fucking laws off my [theoretical] guns!! https://t.co/hzjQUA8KfA"
4629,2022-05-25 20:26:55+00:00,fiftytwokg,my solution as president: no guns for m4l3s https://t.co/BqfGCRfPFA
4630,2022-05-25 20:26:54+00:00,Bal_Aissata,Don't be fooled by their lies and arguments...all they want is selling more guns to have more money to make more guns sold than they'll take control of/buy people's will through their representatives which are more loyal to the @NRA than their constituent #Uvalde #RobbElementary
4631,2022-05-25 20:26:54+00:00,Jugalpatel,Don’t want to take your guns. But one who said don’t disrespect the flag by kneein have actually disrespected the flag the most. Because of your worldview and cultural commitment on guns have kept flag at half mast most of the time. As might as well cut the damn flag pole in half
4632,2022-05-25 20:26:54+00:00,MayteeSanz,They want to regulate our bodies more than their guns! https://t.co/uLv7MzoKP8
4633,2022-05-25 20:26:53+00:00,R07088235,I want to live in a country that loves its children as much as it loves guns. (Parent of an elementary school kid in America).
4634,2022-05-25 20:26:53+00:00,BrendanClemmer,You can't rent a car until 25. You can't buy beer until 21. How are we letting 18 year olds buy guns?
4635,2022-05-25 20:26:53+00:00,kendall0520,LOL WHY? ARE GUNS…DANGEROUS??? https://t.co/QCgiV3opZS
4636,2022-05-25 20:26:53+00:00,thebrianking7,There’s all this talk to keep guns away from people with mental illness but there’s something wrong with you when you kill for fun. https://t.co/Rv4NIHRnGp
4637,2022-05-25 20:26:52+00:00,joeclancy65,"Alternatively, you could listen to @wxpnfm, which just played American Skin (41 Shots) from Bruce into Looking for America from Lana Del Rey into Guns, Guns, Guns from The Guess Who into Gun Control from Ian Hunter into Melt The Guns from XTC. Thanks @WXPNDanReed."
4638,2022-05-25 20:26:52+00:00,BettsJulian,Are you some kind of fucking moron? No guns = no gun crime. It’s not rocket science you gargantuan prick. https://t.co/KAyh7bPZ96
4639,2022-05-25 20:26:52+00:00,filip_zemcik,How more guns will bring safety is a big mystery for me…
4640,2022-05-25 20:26:52+00:00,CGTNOfficial,"Guns will be banned during former President Donald Trump’s address at the National Rifle Association (NRA)’s Annual Leadership Forum taking place on Friday in Houston, Texas.  

#CGTNAmerica"
4641,2022-05-25 20:26:51+00:00,teeging,"Ban. Assault. Weapons.
Ban high capacity ammo.
Require insurance on all guns.
Raise tax on guns &amp; ammunition to cover cost of carnage.
Limit # of guns owned per person and per residence.
Require mental health certificate from federally listed Dr. (paid by gun purchaser). @potus"
4642,2022-05-25 20:26:50+00:00,lilifountains,"Make him famous. Such a bigot. First defunds police, then wants guns outlawed !  Warriors' Kerr Backs Effort to Remove Police From Oakland Schools https://t.co/1xBNP2ec5o"
4643,2022-05-25 20:26:50+00:00,Lac22Lac,"you want the deadliest group of murderers in the nation, which is infected by white supremacy, to decide who does and doesn’t get guns, this is not the reform we are asking for holy shit https://t.co/q1CpiEzKp9"
4644,2022-05-25 20:26:49+00:00,ThatLionTakura,Strict gun laws and banning guns will not stop mass shootings from happening. Stop spewing the same shit every time a shooting happens and come up with a better solution.
4645,2022-05-25 20:26:48+00:00,fiestyradfem,Same old bullshit every time a mass shotting happens. Nothing changes. Making money from selling guns is more valuable than human lives. It's very simple. No one should be able to easily get a gun. I don't care who you are. #Uvalde #nogunsperiod
4646,2022-05-25 20:26:48+00:00,ButchL2022,Banning guns alone will not stop people pushing  someone in front of a subway train or some random beating on an old person. or running around stabbing people. The problem is we are ignoring the mental state of the country.
4647,2022-05-25 20:26:48+00:00,Bajanreddevil,"Republican/Gun Lover talking points : Gun laws don't stop gun violence  in NYC or Chicago

Reality: Guns are transported into NYC and CHI from states with lax gun laws . For NYC majority for guns can be traced back to Virginia, Delaware, West Virginia and Florida https://t.co/GCNhMpgzUz"
4648,2022-05-25 20:26:47+00:00,chelow116,"The irony… 
Disgusting.  
Hypocritical
#Enough 
https://t.co/mqLVWW1F0h"
4649,2022-05-25 20:26:47+00:00,SheenaLAyers1,To everybody that loves their guns more than anything else if guns aren't the problem then what's the solution to mass murderers happening sometimes weekly what's the solution to stop that
4650,2022-05-25 20:26:46+00:00,gurlwitdafade,"Don’t nobody give a damn about who Daddy shirt that says “more guns”, when you can’t touch or see your child anymore…"
4651,2022-05-25 20:26:46+00:00,DemocraticBob,Vote everyone out of office THAT WANTS TO SELL GUNS TO KID KILLERS.
4652,2022-05-25 20:26:46+00:00,__GREGJ,It’s really sad how some Americans really care more about their guns then children’s lives…shit is sickening
4653,2022-05-25 20:26:46+00:00,oliviacap5,"I want you to think back to high school, vividly, and picture the teachers you had.  

Now imagine they all have guns. 

Yeah…  arming teachers is NOT the solution and I would go so far as to say it’s a horrible idea actually."
4654,2022-05-25 20:26:44+00:00,ArtScorpio69,"I'm a pro-Second Amendment Veteran, and I think that there is no place for assault rifles in civilian hands. If you really need to shoot one, then enlist. We need common sense gun laws. It won't happen until Republican voters value kids over guns. https://t.co/RTTVZUl344"
4655,2022-05-25 20:26:44+00:00,1luckyterry,OMG JB just said that he was going to take the guns off the streets of Chicago !! Please Retweet if you would love to hear his response !!
4656,2022-05-25 20:26:44+00:00,RealJohnFlores1,"The pointless Facebook debate has begun. Cue the “guns don’t kill people” quote along with the “thoughts and prayers.” This is sad, and Republicans will simply wait it out and do nothing.” #EndGunViolence #Uvalde"
4657,2022-05-25 20:26:44+00:00,Adalis_97,"“Guns aren’t evil, people are”uuuuhhhhh yeah exactly sooooo why are we keepin it so freakin easy for evil people to get mass murder weapons????? That lil comeback ain’t the flex people think it is 😒 ain’t nun cute bout tryna justify children’s deaths."
4658,2022-05-25 20:26:43+00:00,MeguminManiac,"I was going to go find some take from a few weeks back about not letting trans people transition before 25 because ""fully-formed prefrontal cortex"" and just substitute guns but apparently it's already been done a thousand times today."
4659,2022-05-25 20:26:43+00:00,JenniferK1971,#EnoughIsEnough  Please  help me understand this. In Massachusetts they banned menthol cigarettes  because it is harmful . Why is it so difficult to ban semi automatic weapons.  The general public does not need these fuckin guns!!
4660,2022-05-25 20:26:42+00:00,kuponzvictorino,"so much for a democracy. American politicians are pathetic. why you think we, as Native Hawaiians, don’t associate with the American government? they’re corrupt and selfish for money and power. psychopaths obtain guns much too easily. make stricter gun laws. wake up🤬 https://t.co/jZKWDifMcN"
4661,2022-05-25 20:26:41+00:00,cxrlynoelle,"You a sick ass motherfucker if u act like this isnt about guns. Being dense, ignorant &amp; evil on purpose because you cannot fathom that you may be in the wrong."
4662,2022-05-25 20:26:41+00:00,Jtdgafx,So this “BROKE” ass nigga holding up an iPhone 13 PRO MAX SRT DELUXE had the MONEY to access military level GUNS https://t.co/o8XClAavTq
4663,2022-05-25 20:26:40+00:00,4thViv,"What⁉️
Texas, the open carry state where anyone over age 21 can carry a gun openly or concealed, with or without permit? Texas's lack of concern over schoolchildren getting murdered doesn't extend to Trump, I guess. https://t.co/qq9ljFrEfm"
4664,2022-05-25 20:26:40+00:00,dmichael44721,"In 2020, Guns Became the Leading Cause of Death for US Kids | Time https://t.co/pvT0Nj48G0"
4665,2022-05-25 20:26:40+00:00,MarquisDeK9,"Imagine this happening to you at this age. Imagine surviving after seeing what they saw.
Now, @GOP, go ahead, tell them it's going to happen again &amp; again because you value money &amp; guns over them. Go look in their faces &amp; tell them your truth
#GopValueGunsOverKids https://t.co/PgEw9VhngT"
4666,2022-05-25 20:26:39+00:00,doctorcherokee,"Who cares what it's ""made to do""?  Alcohol is very dangerous and there's no 2nd Amendment protection.

It should be banned, at least according to leftist rationale.  Much more dangerous to society than guns overall. https://t.co/7QfipfyNmi"
4667,2022-05-25 20:26:39+00:00,honchocinco,Twitter saying ban guns but let that law get passed you stripping all minorities of their rights to protect themselves… you wanna live in a country where guns are “banned” and the only people left strapped w/ ARs are the YTs?! Y’all got me super fucked up… fuck no
4668,2022-05-25 20:26:39+00:00,BlairHill4242,Always in my Truck at school along with my 50 other friends with guns in there back window and truck was never Unlocked so they'll me it's the Guns..Nope it's the Person https://t.co/mXWnB4AX13
4669,2022-05-25 20:26:39+00:00,mike_chernov,Seriously? You really think that no one knows about your guns? Unless you bought them on a black market… https://t.co/GK343V4tsq
4670,2022-05-25 20:26:39+00:00,ProfluffyVGC,These mass shootings will keep happening and only get worse as we hurtle towards fascism. Banning guns isn't the answer. Education would help with the problem. A crack down on fascist rhetoric would do wonders but god forbid we do anything about that those true Americans.
4671,2022-05-25 20:26:38+00:00,FATnica88,"Tell me what happened? Every household had guns then too, hunting. https://t.co/DrhYAlrC90"
4672,2022-05-25 20:26:38+00:00,reodjectz,I feel like I'm the only one not taking crazy pills. those photos are so scary and bizarre to me.  Who are the bullets in these guns for? https://t.co/rUCz1XEx9n
4673,2022-05-25 20:26:38+00:00,MinistryofOtaku,"You have no policy and have zero interest in addressing the root cause of mass shooting in the U.S. -which us undiagnosed mental illness.

But you are ready to blame guns and video games like all worthless politicians https://t.co/AJso68gf0n"
4674,2022-05-25 20:26:37+00:00,julesesick,In #texas freedom means you’re allowed to own guns to kill people but not that women have the right to choose if they want to keep their unborn child or not. Pathetic.
4675,2022-05-25 20:26:36+00:00,Sephz_,"IF guns are going to continue, there is 0 reason anyone needs more than a simple pistol or hunting rifle. Period. And don't give me the government uprising bullshit I've heard that joke enough."
4676,2022-05-25 20:26:35+00:00,scottygirl2014,You’re correct. It’s not about the guns. It’s about the GUN LOBBYISTS! #NRAownsGOP https://t.co/ocoVnI5IyK
