,Time_tweeted,User,Tweet
150,2022-05-18 18:03:45+00:00,EmptyAnnex,Unions are not basically monopolies they are established because people like Elon can’t even pay and treat their employees decent enough an outside force has to make them. https://t.co/53Q11209WZ
151,2022-05-18 18:05:11+00:00,minasmanager,wait the file was created on my birthday... nayeon we're meant to be https://t.co/8KmFPzX1DS
152,2022-05-18 18:05:01+00:00,sprbinn,bruh its gonna be so weird seeing just nayeon on stage omg
153,2022-05-18 18:04:57+00:00,iwaswavy,Nayeon solo unfortunately https://t.co/ghcQlOLdAP
154,2022-05-18 18:04:55+00:00,hyewlw,we're getting a nayeon album u can't ruin my day
155,2022-05-18 18:04:40+00:00,qunvi,"About this guys I’m proud 
""NAYEON SOLO DEBUT""
""Congratulations Taylor"" https://t.co/tT2W3HqRoH"
156,2022-05-18 18:04:33+00:00,whatthekpop1,"#TWICE's #Nayeon is ready for her solo debut! Her first mini-album ""IM NAYEON"" will be released on June 24th KST. #kpop https://t.co/9jT1jmkUeO"
157,2022-05-18 18:04:29+00:00,ENBYME0W,should i make a nayeon edit to celebrate y’all
158,2022-05-18 18:04:25+00:00,hyunspixie,nayeon what wtf
159,2022-05-18 18:04:25+00:00,NYim0922,"Oh its gonna be really pretty 😍💙

NOLO IS COMING
#IMNAYEON_SOLO_26JUNE
#NAYEON #나연 https://t.co/GGFBwEwPPJ"
160,2022-05-18 18:04:21+00:00,wiseandnaive,my two favorite girls nayeon and taylor swift trending yes
161,2022-05-18 18:04:06+00:00,marvelguk,bet after it comes out we’ll see a whole 10 min ‘nayeon spoiling her solo’ vid 😭😭😭 https://t.co/Zl3BM4hyuO
162,2022-05-18 18:04:01+00:00,likeadubu,"And the fact that Nayeon will make her debut with a MINI ALBUM, not just one or two songs"
163,2022-05-18 18:03:42+00:00,saruj_,Nayeon no.6 trending in the UK... purrr British nayeon alright
164,2022-05-18 18:03:37+00:00,hyejuthewrld,OH MY GOD NAYEON SOLO
165,2022-05-18 18:03:35+00:00,MMkksshhyy,Nayeon will never be Jennie because she is the one and only IM NAYEON.  Stay shut up and wait for the comeback ☺️ https://t.co/FTxX1omFFf
166,2022-05-18 18:03:33+00:00,KpopPredicts25,☑️ Nayeon will debut as a solo artist. as i said here it was about giving some time for her to shine alone 🥳🥳 https://t.co/Q3XS9rXqdi
167,2022-05-18 18:03:26+00:00,hyejuthewrld,NAYEON ALBUMF DJSJSBDND
168,2022-05-18 18:03:25+00:00,hoshipeludo,nayeon first album
169,2022-05-18 18:03:15+00:00,itsayprvt,idc nayeon did it for me
170,2022-05-18 18:03:13+00:00,homobomba,NAYEON SOLO ALBUM!!!! will be MINE
171,2022-05-18 18:03:03+00:00,momofindme,"Such is life with Twice.. 

#TWICE @JYPETWICE #NAYEONsolo #NayeonSoloDebut
#NAYEON #JEONGYEON #MOMO #SANA #JIHYO #MINA #DAHYUN #CHAEYOUNG #TZUYU https://t.co/qMp1IwrrVN"
172,2022-05-18 18:03:00+00:00,Mariter64861483,"PROUD OF MY LOVE 

IM NAYEON SOLO DEBUT
#NayeonSoloDebut
#IMNAYEON1stMiniAlbum
@JYPETWICE"
173,2022-05-18 18:03:00+00:00,Ririsenpaike,"Im Nayeon solo debut! 
#IMNAYEON1stMiniAlbum 
#NayeonSoloDebut 
#IM_NAYEON 
#NAYEON https://t.co/F1EAFiq2N2"
174,2022-05-18 18:02:59+00:00,HYBE_Japan_twt,"Nayeon solo debut announcement tweet in just 1st 3 hours 😊: 

- TWICE's most retweeted tweet of ALL TIME
- TWICE's most quoted tweet of ALL TIME
- TWICE's most liked cb related tweet of ALL TIME

#IMNAYEON1stMiniAlbum #TWICE"
175,2022-05-18 18:02:41+00:00,k_00902,IM NAYEON SOLOO!!!!!!! https://t.co/FcLWjfh4dj
176,2022-05-18 18:02:36+00:00,NYim0922,"The impact Nayeon's name has 😭 Its such a perfect album name

NOLO IS COMING
#IMNAYEON_SOLO_26JUNE
#NAYEON #나연"
177,2022-05-18 18:02:16+00:00,JNKing16_,"Guys, seriously, don’t jump at Nayeon, she’s Jennie’s friend😭
First Yeri, now her? I know it’s hard to stay silent when Jennie’s being groundlessly attacked, but let’s be more decent and avoid shitting on Jennie’s friends"
178,2022-05-18 18:02:09+00:00,spicyhips,"I like Nayeon’s voice, they better give her a good song. https://t.co/YM3nmwA3cj"
179,2022-05-18 18:01:59+00:00,yurimoonIight,“I’m Nayeon” is so slay
180,2022-05-18 18:01:53+00:00,TexasDem2,"Twice's Nayeon to release debut solo EP in June 
https://t.co/oWJ72PfRRw"
181,2022-05-18 18:01:39+00:00,Charismaticchry,“I’m nayeon” plsss that’s so cute 😭
182,2022-05-18 18:01:36+00:00,cixbloomiz,NAYEON SOLO OMFGGG I CANT WAIT MY FUCKING QUEEN
183,2022-05-18 18:01:34+00:00,adoretwice,"solo dates dropped &amp; she got people worried, nayeon it girl."
184,2022-05-18 18:01:27+00:00,nayeonsadyke,"and Nayeon solo releasing on the pride month too, i’m not being unserious anymore https://t.co/Lp4G06UZ9c"
185,2022-05-18 18:01:15+00:00,imnnnayeon,still can’t believe that nayeon solo is happening 😭 i am so happy for her fr
186,2022-05-18 18:01:04+00:00,Genesis48741034,"Buying a high-quality fishing line may increase your chances of catching a large number of catfish.
Check out full post here: https://t.co/dMocoEEGwm
#FishingLine #NAYEON #FishingAndTravel #FlyFishing #Bradberry #Fishing #catfish https://t.co/8TKxsByCGB"
187,2022-05-18 18:00:54+00:00,chaeryeongfs,this was so out of the blue...im gonna barf i wanna die i wanna kiss im nayeon
188,2022-05-18 18:00:54+00:00,bluejej99,IM NAYEON LETS GOO
189,2022-05-18 18:00:50+00:00,_MAG7,Nayeon solo is coming 🫶🏼💓💗💓💗
190,2022-05-18 18:00:18+00:00,cole_eliot,oh! a nayeon solo ... huh!
191,2022-05-18 18:00:14+00:00,satoezaki,This the girls outside the studio while nayeon recorded nolo https://t.co/zxE47tvkzY
192,2022-05-18 18:00:12+00:00,chaeryeongfs,im back just to scream my lungs out but NAYEON SOLO??!!!??!?!??!??!??
193,2022-05-18 18:00:04+00:00,coderfast,"Submarine, #HTML5 #games #play #onlinegames #150games #150juegos #gaming #indiegames #indie​ #indiegaming #gamedev #indiedev #TwitterBot 
https://t.co/q53hrIAgKe 
 #craghoppers #NAYEON"
194,2022-05-18 18:00:02+00:00,stardusthyo,"if y'all got nothing positive to say about Nayeon stfu we don't care😭 specially if you stan any of the girls, they love her more than they'll ever love you!"
195,2022-05-18 18:00:01+00:00,postlo,"Currently trending in #NewDelhi: 1. #22GraduatesVersion (130990),2. Russell (26806),3. MAN OF MASSES RAMCHARAN (35161),4. taylor (400818),5. ssr sisters ssr support system (29924),6. NAYEON (324537),. See full list on #PostLo https://t.co/q0V3H2qbrd"
196,2022-05-18 18:00:01+00:00,inyhourly,"what is love nayeon my beloved
#나연 #NAYEON 
https://t.co/tBB6yh8MlN"
197,2022-05-18 17:59:53+00:00,rodervalson,"eu amo im gonna be a star (10 minute version) kkkkkkkkkkkkkkkkkkkkkkkkkkkkk

NOLO IS COMING
NAYEON SOLO DEBUT
#NayeonSoloDebut 
@JYPETWICE

#IMNAYEON1stMiniAlbum 
#IMNAYEON_SOLO_26JUNE https://t.co/WSi3USK9Ce"
198,2022-05-18 17:59:53+00:00,Blackpinkitr25,Nayeon solo debut???!?!? Omg I’ve been waiting for 2 years is this for real https://t.co/2EfAND779X
199,2022-05-18 17:59:46+00:00,nrkluv,"୨୧ ˖ ˚ wtt enhypen #nrkapalitpalitbako ✧ ˚ 

🌷 have: sunoo doll
🧺 want: enhypen same demand, gg pcs (prio wishlist below) 
⛅️ enhypen prio mem: jaywonki | twice: nayeon

✧ 𓈒 red velvet, stayc, twice https://t.co/iPIgWE1y33"
200,2022-05-18 17:59:44+00:00,partaymaker,NAYEON ALREADY SHAKIN THE TABLE https://t.co/V91mqNbjgF
201,2022-05-18 18:05:30+00:00,dragonflyeye,"I hadn'tthought of it this way until now, but this is a major black eye for gun control advocates. NYS has some of the toughest laws in the country and this guy slipped right through. 

Hochul Vows to Crack Down on Extremist Acts of Violence in New York https://t.co/LxVXm8HTcn"
202,2022-05-18 18:05:29+00:00,Timothy82952611,"New York Gov. Kathy Hochul reprimanded social media company executives on Sunday over how radicalization may spread online and lead to physical harm in the wake of a mass shooting in Buffalo.
Social media spreading White supremacy ‘virus,’ New York governor says after mass sho... https://t.co/xPgpIBmK7f"
203,2022-05-18 18:05:27+00:00,RosemarySadlier,Join the Vigil at Toronto City Hall May 19th at 6pm. Start the healing. Remember the Buffalo victims #AntiBlackHate https://t.co/MoPF8MjlOc
204,2022-05-18 18:05:21+00:00,Tamaralynn212,"No @NicolleDWallace, Dems won't win if you ""brand"" Republicans as ""racist"" b/c we are not.. and it's an old tired playbook. Americans know the Buffalo shooter was a leftist like you, Dem party is the party of slavery, KKK, white supremist, Nazi socialism, Marxist hypocrites https://t.co/Ksj60oRAgu"
205,2022-05-18 18:05:21+00:00,sirimahanthesh,"Buffalo shooting followed tripling of gun sales in 30 years, ATF figures reveal

https://t.co/ridBwnQgnK"
206,2022-05-18 18:05:21+00:00,sirimahanthesh,"Buffalo suspect felt ‘blank’ after beheading cat just weeks before shooting

https://t.co/aJ33pyiOr6"
207,2022-05-18 18:05:14+00:00,throwajoker,Boss just told me to Be Sexual and take a bubble bath because the Buffalo shooting
208,2022-05-18 18:05:12+00:00,gunpolicy,"Inbox: Attorney General James Launches Investigations Into
Social Media Companies for Role in Buffalo Attack https://t.co/05Wb6zkPup"
209,2022-05-18 18:05:04+00:00,Ochotexto19,I’m both a Cheez-It and Buffalo Wing addict. Not sure if this is a good marriage though. ?? Will have to take the plunge. https://t.co/6WedgQ2mEW
210,2022-05-18 18:05:03+00:00,hrkbenowen,"Joe, there’s absolutely no connection between the two… https://t.co/GFzMq3UNKU"
211,2022-05-18 18:05:02+00:00,SafetyPinDaily,New analysis explores how GOP lawmakers are fueling far-right extremists like the Buffalo mass shooting | Via Alternet https://t.co/ObIPKSJ0oM
212,2022-05-18 18:05:00+00:00,n2oneness,"911 dispatcher who allegedly hung up on a woman inside Tops during mass shooting is on leave
https://t.co/fn3IISDAnE"
213,2022-05-18 18:04:54+00:00,bluntsnoreos,Mann I just saw that video from buffalo…. I don’t understand why mfs ain’t jump on his ass when he got arrested!
214,2022-05-18 18:04:52+00:00,fjmartinez48,"they go to buffalo NY and it's fine we are very sorry for the situation, but we haven't seen them in Chicago!!  There is much more crime every day, but it is among black boys and it does not serve their policy of promoting racial hatred https://t.co/a2FwgUB7H2"
215,2022-05-18 18:04:50+00:00,rellim_t_norym,"The trauma many of us walk with daily is unbearable at times, but, we are supposed to brush it off and deal with it.  It’s not okay. 'We don't feel safe': Many Black Americans experiencing grief, trauma after Buffalo shooting https://t.co/rBS0eqdiCW"
216,2022-05-18 18:04:37+00:00,Really02326497,"Some of those who work forces... are those who burn crosses.  - RATM

Correction officer suspended after 'despicable' socia
l media post mocking Buffalo killings https://t.co/iLrtSrcvx2 via @Yahoo"
217,2022-05-18 18:04:36+00:00,fahrquah,Buffalo shooting leaves neighborhood without a grocery store (from @AP) https://t.co/fGJq88Sd86
218,2022-05-18 18:04:35+00:00,NationalistFurn,"Patriotic Weekly Review is LIVE at 7pm UK time (2pm EST) with special guest Warren Balogh.
- The Buffalo shooting special
- Was it a false flag?
- The response from other nationalists
 https://t.co/yhbJRybOmt"
219,2022-05-18 18:04:30+00:00,Bagelandtomato,"After a white nationalist streamed the murder of Black people live on the platform, it's time for @Twitch to conduct a Racial Equity Audit #Buffalo #BlackLivesMatter #EndRacism  https://t.co/tLldm9eM5I"
220,2022-05-18 18:04:29+00:00,KopaJude,"The Mass Shooting In Buffalo Targeted Black Shoppers, But It Was Also A Huge Hit To A Vital Community Resource https://t.co/euU2wWeKi7"
221,2022-05-18 18:04:27+00:00,MacDowell1907,"""The case for ignoring such “fringe” hate no longer stands now that it has moved to the center.""

In @VanityFair, @JeffSharlet (MF 6x 05-21) calls attention to the pervasiveness of the ideology driving white supremacist terrorism. https://t.co/jNjuvgnkkr"
222,2022-05-18 18:04:24+00:00,Ericteddy07,AT&amp;T EXECUTIVE OFFICE S AGAIN ERIE PA BUFFALO RD OTTICE SOLD ME IPHONE WATCHPHONE SEND VRECEIVES CALL 1900DOLLAR SHUT OFF SERVICE WANT ME TOO PAY WITH OUT SERVICE SEND LETTER 302N13TH PHILA PA 19107SSN169585688 KID FROM 1960 S BRESEND APPLE SMART TWOWAY PHONE NOT IPHPHONE USED
223,2022-05-18 18:04:24+00:00,artoftaurus,The defense that they’re trying to build for the Buffalo shooter is ridiculous. Covid isolation? Why were all the victims black
224,2022-05-18 18:04:21+00:00,whatnthehill,Every single Buffalo Bills player showed up in Buffalo today
225,2022-05-18 18:04:16+00:00,adabagcompany,Hochul unveils gun executive orders in wake of racist-fueled Buffalo massacre https://t.co/EStGmYXvbu
226,2022-05-18 18:04:13+00:00,RadioBlackOn,Elderly Husband of Oldest Buffalo Shooting Victim Still Unaware His Wife has Died https://t.co/1BuTq011aR https://t.co/e8mzfZeIKH
227,2022-05-18 18:04:10+00:00,ballparkchattr,BallparkChattr stands with Buffalo.
228,2022-05-18 18:04:08+00:00,nsteffenson,#flooding over Buffalo Hills Trail near Boom lake #Brainerd Minnesota dock displaced under college dr bridge in Mississippi river @NWSduluth https://t.co/MRE9oq0Gkf
229,2022-05-18 18:04:05+00:00,johnlundin,"“In the wake of the mass shooting in Buffalo on Saturday,” Taylor wrote, “it’s become glaringly obvious that my party no longer represents conservative values but in fact poses a threat to them - and to America."" https://t.co/BFBr7A2QdP"
230,2022-05-18 18:04:01+00:00,FordhamGSS,"GSS Community - 

Please read for a statement from Dean McPhee concerning the recent mass shooting in Buffalo: https://t.co/Ke7BdmPdsA"
231,2022-05-18 18:03:58+00:00,Daveelectricia1,"Patriotic Weekly Review is LIVE at 7pm UK time (2pm EST) with special guest Warren Balogh.
- The Buffalo shooting special
- Was it a false flag?
- The response from other nationalists
 https://t.co/IY5C6JSvAp"
232,2022-05-18 18:03:56+00:00,malungu_man,"Is our CIA raising mass shooters?  Look into Tops in Buffalo, New York https://t.co/E9cTvqxD6p via @YouTube https://t.co/I4HslZz68D"
233,2022-05-18 18:03:48+00:00,44dlh,From Voodoo to MAGA to Buffalo https://t.co/TPgvwrZCCY
234,2022-05-18 18:03:48+00:00,HomeworkCopia,My pressurized diorama was ate by my fainter buffalo.
235,2022-05-18 18:03:47+00:00,PlayboyBPAC,"#UK #Canada #France #Germany #Australia #BlackTwitter #Buffalo

Its police reporting he threatened to shoot up his high school last year for me , i mean AFTER he kills 9 old ppl at a store. 

Of course whitey isnt a problem. https://t.co/XqSsNEMZ0b"
236,2022-05-18 18:03:42+00:00,bigheadcurly,They just said on the news the mass shooter in Buffalo had no issues getting his gun yet he threatened his HS LAST year?? Man if that was a black man he would still be in jail today for the “threat”
237,2022-05-18 18:03:40+00:00,VisitRochester,"We stand with our Buffalo neighbors to mourn the lives lost, denounce hate, and come together in community. 

Join tonight at 6 p.m. live or in person. 💜 https://t.co/rCSqHpDyYF"
238,2022-05-18 18:03:40+00:00,RogowskiBubba,"Why There Will be More Payton Gendrons
""Everything Mr. Gendron wrote and did was driven by fury at the replacement of whites in traditionally white-majority nations"". #Buffalo
https://t.co/tIV7lv3U4t https://t.co/Bora5DaNzD"
239,2022-05-18 18:03:34+00:00,brobert545,The US President cares not what gas prices and food prices are doing to your budget. If you are white you are a supremest and he spoke to you from Buffalo. You are to blame. https://t.co/NXB2SYSIZ7
240,2022-05-18 18:03:32+00:00,LadyViii,"Continuing to hold Buffalo in our hearts. So good to see the @BuffaloBills support the community in this way. 🙏🏻 

Story by @analisbailey https://t.co/tNcl8orvKl"
241,2022-05-18 18:03:25+00:00,jaymonster20144,Lawmakers in Albany consider how to make tight gun laws even tighter. https://t.co/CzWaMjbrvl
242,2022-05-18 18:03:18+00:00,MarkIKendrick,"Switching to 'independent' has as much usefulness as hair on my knuckles. He simply can't see that he's still deluded.

https://t.co/IM0mRHvh0j"
243,2022-05-18 18:03:17+00:00,jaymonster20144,House to vote on bill to prevent domestic terrorism in the wake of Buffalo mass shooting https://t.co/GL4uDtvW5Y
244,2022-05-18 18:03:16+00:00,JoinTheUnionUS,"Email Rep. Elise Stefanik at https://t.co/yV76lqoo0c or call (202) 225-4611 and tell her to stop spewing the shameless, racist rhetoric that radicalized a white man to murder 10 innocent people in Buffalo. Enough of #RepublicanRacistReplacementTheory https://t.co/uhxM8DZMUF"
245,2022-05-18 18:03:12+00:00,777Solrac,How The Buffalo Mass Shooter Got Exactly What He Wanted https://t.co/2HHmZiIEqE via @YouTube
246,2022-05-18 18:03:10+00:00,OldJediRoo55,"Think about it; racism, white supremacy, misogyny, xenophobia &amp; discrimination against LGBTQI has been upheld by US courts &amp; elected officials until recent decades. 😒🤔…

How the Buffalo massacre is part of US tradition: ‘We’ll continue to see killings’ https://t.co/sRjqDztGch"
247,2022-05-18 18:03:10+00:00,LVaddict618,"The accused Buffalo shooter left a manifesto that was full of Republican talking points, including the ""great replacement"" theory, which argues that white people are being systematically replaced by immigrants. https://t.co/IymN9alsO4"
248,2022-05-18 18:03:01+00:00,GeorgeMgoblue07,"Buffalo Springfield - For What It's Worth 1967 https://t.co/ozNLYGn12z via @YouTube

Buffalo Springfield 

For What it’s Worth"
249,2022-05-18 18:02:59+00:00,nanditta_a,"Favorite wingnuts meals:
Far East nachos
Buffalo melt
Pulled pork sandwich 
Anything Thai sweet chili &amp; maple sriracha 
Cheese fries covered in Cajun dry rub 
Anything Jeo would make in the kitchen ☹️"
250,2022-05-18 18:02:58+00:00,hbsonlineorg,Tragedy in Buffalo...  We Need More than Thoughts and Prayers.... https://t.co/T2muD2PkJA
